item_id,title,category,subcategory,brand,description,price,content_tags,base_quality,exposure_weight,is_cold_start_item,launch_date,price_percentile
1584,Everhome Heritage Dinnerware 566,Home & Kitchen,Dinnerware,Everhome,"Everhome Heritage Dinnerware built for travel. This Home & Kitchen product features minimalist and non stick construction. Part of the Everhome Dinnerware range, it is designed for students who want reliable dinnerware performance. Key attributes: minimalist, non stick, premium finish.",240.37,minimalist|non-stick|premium-finish,0.7952,1.2806618356220743e-07,1,2026-06-20,0.0964
1585,Torqline Lite Car Care 143,Automotive,Car Care,Torqline,"Torqline Lite Car Care built for everyday convenience. This Automotive product features anti rust and compact construction. Part of the Torqline Car Care range, it is designed for first-time buyers who want reliable car care performance. Key attributes: anti rust, compact, long life, impact resistant, high performance.",611.42,anti-rust|compact|long-life|impact-resistant|high-performance,0.4769,8.995258031895382e-05,0,2025-07-08,0.2812
1586,Northloom Studio Activewear 891,Fashion,Activewear,Northloom,"Northloom Studio Activewear built for long-term use. This Fashion product features leather and sustainable construction. Part of the Northloom Activewear range, it is designed for gift shoppers who want reliable activewear performance. Key attributes: leather, sustainable, breathable.",5641.78,leather|sustainable|breathable,0.5108,7.227452019670141e-05,0,2024-06-26,0.8684
1587,Brightloom Classic Home Decor 687,Home & Kitchen,Home Decor,Brightloom,"Brightloom Classic Home Decor built for home use. This Home & Kitchen product features modular and minimalist construction. Part of the Brightloom Home Decor range, it is designed for enthusiasts who want reliable home decor performance. Key attributes: modular, minimalist, dishwasher safe, energy efficient, eco friendly.",3659.34,modular|minimalist|dishwasher-safe|energy-efficient|eco-friendly,0.7029,0.0004594017906584227,0,2025-01-20,0.8008
1588,Orchardly Heritage Organic Food 760,Grocery & Gourmet,Organic Foods,Orchardly,"Orchardly Heritage Organic Foods built for travel. This Grocery & Gourmet product features high protein and artisanal construction. Part of the Orchardly Organic Foods range, it is designed for families who want reliable organic foods performance. Key attributes: high protein, artisanal, cold pressed, single origin.",115.49,high-protein|artisanal|cold-pressed|single-origin,0.6427,9.51643269598158e-05,0,2024-12-06,0.0208
1589,Everhome Max Small Appliance 832,Home & Kitchen,Small Appliances,Everhome,"Everhome Max Small Appliances built for gifting. This Home & Kitchen product features durable and dishwasher safe construction. Part of the Everhome Small Appliances range, it is designed for value-conscious shoppers who want reliable small appliances performance. Key attributes: durable, dishwasher safe, space saving, handcrafted, modular.",718.96,durable|dishwasher-safe|space-saving|handcrafted|modular,0.7558,6.551272610897117e-05,0,2025-07-09,0.3292
1590,Velora Prime Grooming Tool 794,Beauty & Personal Care,Grooming Tools,Velora,"Velora Prime Grooming Tools built for outdoor use. This Beauty & Personal Care product features dermatologist tested and sensitive skin construction. Part of the Velora Grooming Tools range, it is designed for enthusiasts who want reliable grooming tools performance. Key attributes: dermatologist tested, sensitive skin, paraben free, natural extracts.",592.12,dermatologist-tested|sensitive-skin|paraben-free|natural-extracts,0.8708,3.271959083942686e-07,1,2026-06-19,0.2716
1591,Gearhaus Signature Lubricant 340,Automotive,Lubricants,Gearhaus,"Gearhaus Signature Lubricants built for daily use. This Automotive product features compact and impact resistant construction. Part of the Gearhaus Lubricants range, it is designed for enthusiasts who want reliable lubricants performance. Key attributes: compact, impact resistant, long life.",1544.63,compact|impact-resistant|long-life,0.9024,0.00014819491476877796,0,2025-09-07,0.5668
1592,Orchardly Advanced Baking 299,Grocery & Gourmet,Baking,Orchardly,"Orchardly Advanced Baking built for travel. This Grocery & Gourmet product features artisanal and wholegrain construction. Part of the Orchardly Baking range, it is designed for professionals who want reliable baking performance. Key attributes: artisanal, wholegrain, gluten free, high protein.",509.81,artisanal|wholegrain|gluten-free|high-protein,0.4901,8.343401887882004e-05,0,2026-03-06,0.24
1593,Torqline Pro Car Accessorie 167,Automotive,Car Accessories,Torqline,"Torqline Pro Car Accessories built for everyday convenience. This Automotive product features easy install and all terrain construction. Part of the Torqline Car Accessories range, it is designed for professionals who want reliable car accessories performance. Key attributes: easy install, all terrain, oem grade, heavy duty.",956.92,easy-install|all-terrain|oem-grade|heavy-duty,0.7095,0.0009486879533549301,0,2024-11-05,0.4128
1594,Kravix Heritage Speaker 691,Electronics,Speakers,Kravix,"Kravix Heritage Speakers built for home use. This Electronics product features wireless and voice assistant construction. Part of the Kravix Speakers range, it is designed for gift shoppers who want reliable speakers performance. Key attributes: wireless, voice assistant, portable, high resolution.",29971.84,wireless|voice-assistant|portable|high-resolution,0.3552,0.0001438308549837143,0,2025-05-26,0.9964
1595,Wondertoy Studio Building Block 514,Toys & Games,Building Blocks,Wondertoy,"Wondertoy Studio Building Blocks built for home use. This Toys & Games product features battery operated and family construction. Part of the Wondertoy Building Blocks range, it is designed for students who want reliable building blocks performance. Key attributes: battery operated, family, age 8 plus, creative.",607.72,battery-operated|family|age-8-plus|creative,0.6048,1.7165660282355195e-07,1,2026-06-25,0.2788
1596,Playnest Lite Doll 708,Toys & Games,Dolls,Playnest,"Playnest Lite Dolls built for everyday convenience. This Toys & Games product features multiplayer and battery operated construction. Part of the Playnest Dolls range, it is designed for professionals who want reliable dolls performance. Key attributes: multiplayer, battery operated, outdoor, family, collectible.",599.28,multiplayer|battery-operated|outdoor|family|collectible,0.5463,9.611050868040917e-05,0,2025-03-22,0.274
1597,Brickworks Classic Card Game 477,Toys & Games,Card Games,Brickworks,"Brickworks Classic Card Games built for professional use. This Toys & Games product features age 3 plus and non toxic construction. Part of the Brickworks Card Games range, it is designed for frequent travellers who want reliable card games performance. Key attributes: age 3 plus, non toxic, battery operated, outdoor, age 8 plus.",420.17,age-3-plus|non-toxic|battery-operated|outdoor|age-8-plus,0.3165,0.00017760590587755724,0,2025-02-01,0.1924
1598,Foliopress Classic Magazine 852,Books & Media,Magazines,Foliopress,"Foliopress Classic Magazines built for professional use. This Books & Media product features bestseller and paperback construction. Part of the Foliopress Magazines range, it is designed for first-time buyers who want reliable magazines performance. Key attributes: bestseller, paperback, translated, critically acclaimed, illustrated.",355.23,bestseller|paperback|translated|critically-acclaimed|illustrated,0.5754,0.0005136831129108666,0,2024-10-01,0.1628
1599,Harvestly Lite Snack 566,Grocery & Gourmet,Snacks,Harvestly,"Harvestly Lite Snacks built for home use. This Grocery & Gourmet product features vegan and cold pressed construction. Part of the Harvestly Snacks range, it is designed for gift shoppers who want reliable snacks performance. Key attributes: vegan, cold pressed, farm sourced.",654.01,vegan|cold-pressed|farm-sourced,0.3921,6.343711055030624e-05,0,2024-12-24,0.3012
1600,Roadgrip Signature Tool 115,Automotive,Tools,Roadgrip,"Roadgrip Signature Tools built for outdoor use. This Automotive product features weatherproof and oem grade construction. Part of the Roadgrip Tools range, it is designed for professionals who want reliable tools performance. Key attributes: weatherproof, oem grade, certified, high performance.",704.26,weatherproof|oem-grade|certified|high-performance,0.7873,0.0020046884346862004,0,2024-11-01,0.3244
1601,Northloom Signature Watche 252,Fashion,Watches,Northloom,"Northloom Signature Watches built for everyday convenience. This Fashion product features handcrafted and sustainable construction. Part of the Northloom Watches range, it is designed for first-time buyers who want reliable watches performance. Key attributes: handcrafted, sustainable, printed, lightweight, leather.",647.91,handcrafted|sustainable|printed|lightweight|leather,0.6464,5.7197016059205704e-05,0,2025-01-13,0.2974
1602,Byteforge Signature Laptop 629,Electronics,Laptops,Byteforge,"Byteforge Signature Laptops built for outdoor use. This Electronics product features waterproof and high resolution construction. Part of the Byteforge Laptops range, it is designed for first-time buyers who want reliable laptops performance. Key attributes: waterproof, high resolution, portable, long battery, wireless.",12991.48,waterproof|high-resolution|portable|long-battery|wireless,0.7285,6.160860764877384e-05,0,2024-08-05,0.9604
1603,Zentro Max Tablet 615,Electronics,Tablets,Zentro,"Zentro Max Tablets built for outdoor use. This Electronics product features waterproof and long battery construction. Part of the Zentro Tablets range, it is designed for families who want reliable tablets performance. Key attributes: waterproof, long battery, portable, high resolution, fast charging.",27596.24,waterproof|long-battery|portable|high-resolution|fast-charging,0.816,0.0001587568053421552,0,2026-03-04,0.9936
1604,Marlowe Signature Footwear 245,Fashion,Footwear,Marlowe,"Marlowe Signature Footwear built for everyday convenience. This Fashion product features casual and formal construction. Part of the Marlowe Footwear range, it is designed for gift shoppers who want reliable footwear performance. Key attributes: casual, formal, slim fit, handcrafted, printed.",680.5,casual|formal|slim-fit|handcrafted|printed,0.6271,1.2963894417863996e-07,1,2026-06-28,0.3136
1605,Roastcraft Compact Organic Food 844,Grocery & Gourmet,Organic Foods,Roastcraft,"Roastcraft Compact Organic Foods built for professional use. This Grocery & Gourmet product features wholegrain and gluten free construction. Part of the Roastcraft Organic Foods range, it is designed for students who want reliable organic foods performance. Key attributes: wholegrain, gluten free, organic, sugar free.",65.73,wholegrain|gluten-free|organic|sugar-free,0.8529,9.054269051725147e-05,0,2026-03-08,0.0028
1606,Hearthline Classic Lighting 137,Home & Kitchen,Lighting,Hearthline,"Hearthline Classic Lighting built for professional use. This Home & Kitchen product features stainless steel and non stick construction. Part of the Hearthline Lighting range, it is designed for families who want reliable lighting performance. Key attributes: stainless steel, non stick, space saving.",1470.23,stainless-steel|non-stick|space-saving,0.8979,0.00021225129248914163,0,2025-06-25,0.5468
